2 15 1 8 0.342857 -1
2 6  8 0.685714 -1
2 3 19 9 0.6 -1
2 3 10 9 0.6 -1
2 0 18 10 0.4 -1
2 15 11 10 0.266667 -1
2 15 6 10 0.4 -1
2   11 0.2 -1
2   11 0.3 -1
2 0  11 0.6 -1
2 15 1 12 0.8 -1
2 18 1 13 0.514286 -1
2 10  13 0.457143 -1
2 3  14 0.533333 -1
2   14 0.177778 -1
2 0 1 14 0.266667 -1
2 14 6 15 1.2 -1
2   16 1.2 -1
2 0 16 17 0.8 -1
2   18 0.4 -1
2 19  18 0.8 -1
2   19 0.32 -1
2 3 11 19 0.72 -1
3   0 1.2 -1
3 7 10 1 0.48 -1
3   1 0.48 -1
3 19  2 0.533333 -1
3   2 0.266667 -1
3   4 0.177778 -1
3 6 19 4 0.266667 -1
3 10  4 0.355556 -1
3 15  5 0.436364 -1
3 19  5 0.290909 -1
3 15 19 5 0.327273 -1
3 15 13 6 0.342857 -1
3 15  6 0.457143 -1
3 18  7 1.2 -1
3 19 0 8 0.72 -1
3   8 0.32 -1
3 1 10 9 0.24 -1
3 14 13 9 0.36 -1
3 6  9 0.48 -1
3   10 0.2 -1
3   10 0.2 -1
3 0  10 0.6 -1
3 1  11 0.8 -1
3   11 0.4 -1
3 2  12 0.4 -1
3 11  12 0.266667 -1
3 0  12 0.266667 -1
3   13 0.3 -1
3   13 0.2 -1
3 6  13 0.4 -1
3   14 0.48 -1
3 11 19 14 0.72 -1
3 18 10 15 0.72 -1
3   15 0.32 -1
3   16 0.24 -1
3 4  16 0.32 -1
3 0  16 0.48 -1
3   17 0.48 -1
3 14 7 17 0.48 -1
3 10  18 0.8 -1
3 9  19 0.436364 -1
3 0 18 19 0.327273 -1
3 13  19 0.290909 -1
4 3 18 0 0.8 -1
4   1 0.8 -1
4 15  2 0.48 -1
4 10  2 0.48 -1
4   2 0.16 -1
4   3 1.2 -1
4 14 6 5 1.2 -1
4   6 0.266667 -1
4 2  6 0.533333 -1
4 6  7 0.32 -1
4   7 0.24 -1
4 14  7 0.48 -1
4   8 1.2 -1
4 10 15 9 0.8 -1
4   10 0.342857 -1
4 13 14 10 0.342857 -1
4   10 0.342857 -1
4   11 0.6 -1
4   11 0.6 -1
4 3  12 0.48 -1
4 6  12 0.32 -1
4   12 0.16 -1
4 11 1 13 0.24 -1
4 11 10 13 0.24 -1
4 0  13 0.32 -1
4 0 6 14 0.4 -1
4 0 16 14 0.6 -1
4   15 0.6 -1
4   15 0.4 -1
4 19 6 16 0.342857 -1
4 13  16 0.685714 -1
4 10  17 0.8 -1
4 19  18 0.32 -1
4   18 0.24 -1
4 10  18 0.48 -1
4   19 0.228571 -1
4 3 15 19 0.514286 -1
4   19 0.228571 -1
5 16  0 0.8 -1
5 0  1 0.457143 -1
5 14 0 1 0.514286 -1
5   2 0.8 -1
5   3 0.8 -1
5   4 0.8 -1
5 15 1 6 1.2 -1
5 3 9 7 0.72 -1
5   7 0.32 -1
5 7  8 0.8 -1
5   9 0.6 -1
5   9 0.4 -1
5 6 2 10 1.2 -1
5 15 0 11 0.8 -1
5 10 1 12 0.266667 -1
5 14 1 12 0.266667 -1
5 15 19 12 0.266667 -1
5 16 11 13 1.2 -1
5 0 10 14 0.36 -1
5 1 19 14 0.24 -1
5 16  14 0.48 -1
5   15 0.24 -1
5 1  15 0.48 -1
5 19  15 0.32 -1
5 6 19 16 0.4 -1
5 10 11 16 0.4 -1
5 1 14 17 0.266667 -1
5 18 8 17 0.4 -1
5 16 0 17 0.266667 -1
5 10  18 0.8 -1
5 3 13 19 1.2 -1
6   0 0.48 -1
6 11 3 0 0.72 -1
6   1 0.2 -1
6 19 0 1 0.3 -1
6 14 3 1 0.3 -1
6 10 0 2 1.2 -1
6 10  3 0.533333 -1
6   3 0.4 -1
6 1  4 0.8 -1
6   4 0.266667 -1
6   5 0.266667 -1
6 19  5 0.533333 -1
6 9 15 7 0.327273 -1
6 19  7 0.290909 -1
6 3  7 0.436364 -1
6 19  8 0.4 -1
6 3  8 0.4 -1
6 18  9 0.6 -1
6 16  9 0.6 -1
6 0  10 0.8 -1
6   11 0.4 -1
6   11 0.6 -1
6 10  12 0.8 -1
6 2 10 13 0.4 -1
6 16 5 13 0.6 -1
6   14 0.266667 -1
6 10  14 0.355556 -1
6 11 19 14 0.266667 -1
6 10 2 15 0.36 -1
6 18  15 0.32 -1
6 2 13 15 0.36 -1
6   16 0.8 -1
6   17 0.3 -1
6   17 0.2 -1
6 9  17 0.4 -1
6   18 0.4 -1
6   18 0.6 -1
6 2 16 19 1.2 -1
7   0 0.32 -1
7 5 10 0 0.72 -1
7 18 3 1 0.4 -1
7 15 19 1 0.4 -1
7 0 11 2 0.342857 -1
7   2 0.228571 -1
7   2 0.228571 -1
7 6  3 0.685714 -1
7 11 8 3 0.342857 -1
7 6 9 4 0.266667 -1
7   4 0.177778 -1
7 0  4 0.355556 -1
7 11  5 0.457143 -1
7 0 13 5 0.514286 -1
7 3  6 0.8 -1
7 16  8 0.436364 -1
7 3  8 0.290909 -1
7 11 19 8 0.327273 -1
7   9 0.48 -1
7 1 11 9 0.48 -1
7   10 0.3 -1
7   10 0.3 -1
7 1  10 0.4 -1
7 2  11 0.4 -1
7 10  11 0.266667 -1
7 5  11 0.266667 -1
7 1  12 0.4 -1
7   12 0.2 -1
7   12 0.3 -1
7 19  13 0.8 -1
7   13 0.266667 -1
7 11  14 0.8 -1
7 13 6 15 0.8 -1
7   16 0.3 -1
7 6 19 16 0.3 -1
7 12 19 16 0.3 -1
7 0  17 0.32 -1
7 9 13 17 0.36 -1
7 0 10 17 0.24 -1
7 3  18 0.4 -1
7 6  18 0.4 -1
7 1  19 0.436364 -1
7 14  19 0.436364 -1
7 15 6 19 0.218182 -1
8 16 11 0 0.8 -1
8 19  1 0.6 -1
8 11  1 0.4 -1
8 14 10 2 1.2 -1
8 11 7 3 0.8 -1
8 16 9 4 0.4 -1
8 19 6 4 0.6 -1
8 9  5 0.533333 -1
8   5 0.266667 -1
8   6 0.2 -1
8 19 3 6 0.45 -1
8 18 14 6 0.3 -1
8 1 3 7 0.4 -1
8 6 16 7 0.4 -1
8   9 0.342857 -1
8   9 0.342857 -1
8 10 0 9 0.514286 -1
8 14  10 0.8 -1
8 3 1 11 1.2 -1
8 16 13 12 0.48 -1
8   12 0.48 -1
8   13 1.2 -1
8   14 0.8 -1
8 19  15 0.4 -1
8 1  15 0.6 -1
8 10  16 0.8 -1
8 13  17 0.457143 -1
8 10 16 17 0.514286 -1
8   18 0.32 -1
8 16 11 18 0.72 -1
8 3 16 19 0.3 -1
8 13 6 19 0.45 -1
8   19 0.3 -1
9   0 0.228571 -1
9   0 0.228571 -1
9 4 3 0 0.342857 -1
9 11  1 0.6 -1
9   1 0.2 -1
9   1 0.2 -1
9 3  2 0.685714 -1
9 10 16 2 0.342857 -1
9 11  3 0.48 -1
9   3 0.24 -1
9 19  3 0.48 -1
9 1 3 4 0.8 -1
9   5 0.2 -1
9 19 0 5 0.3 -1
9 3 11 5 0.3 -1
9   6 0.48 -1
9 19 15 6 0.48 -1
9 19  7 0.8 -1
9   7 0.266667 -1
9 3  8 1.2 -1
9 2  10 0.8 -1
9   10 0.4 -1
9 1 2 11 1.2 -1
9   12 0.4 -1
9   12 0.6 -1
9   13 1.2 -1
9 1 3 14 0.6 -1
9 0 13 14 0.4 -1
9 3 16 15 0.342857 -1
9 10  15 0.457143 -1
9   16 0.8 -1
9 0 11 17 0.45 -1
9 14 10 17 0.45 -1
9   17 0.2 -1
9 8  18 0.8 -1
9   18 0.266667 -1
9 13 3 19 0.514286 -1
9 10  19 0.685714 -1
10 17  0 0.48 -1
10 7  0 0.32 -1
10   0 0.24 -1
10 3 18 1 0.8 -1
10 3 1 2 0.3 -1
10 9 14 2 0.3 -1
10   2 0.3 -1
10   3 0.4 -1
10   3 0.4 -1
10   3 0.266667 -1
10   4 0.48 -1
10 6 11 4 0.72 -1
10 19  5 0.290909 -1
10 14 0 5 0.218182 -1
10 11  5 0.436364 -1
10 19  6 0.8 -1
10   7 0.228571 -1
10   7 0.228571 -1
10 11 18 7 0.514286 -1
10 9  8 0.457143 -1
10 19 6 8 0.514286 -1
10 19  9 0.6 -1
10   9 0.2 -1
10   9 0.3 -1
10   11 0.4 -1
10   11 0.6 -1
10   12 0.266667 -1
10 18  12 0.533333 -1
10 0 6 13 0.3 -1
10 3 0 13 0.45 -1
10   13 0.3 -1
10   14 0.266667 -1
10 19  14 0.533333 -1
10 6 11 14 0.266667 -1
10 11  15 0.6 -1
10 19  15 0.4 -1
10 3  16 0.290909 -1
10 0  16 0.436364 -1
10 11 19 16 0.218182 -1
10 14 15 17 0.4 -1
10 11 19 17 0.6 -1
10 11  18 0.8 -1
10 13 3 19 0.342857 -1
10 14  19 0.685714 -1
11   0 1.2 -1
11 13  1 0.8 -1
11 0  2 0.533333 -1
11   2 0.266667 -1
11 7 14 2 0.266667 -1
11 19 15 3 0.3 -1
11 10 6 3 0.45 -1
11   3 0.3 -1
11   4 1.2 -1
11 10 1 5 0.8 -1
11 4  6 0.48 -1
11 10 18 6 0.36 -1
11 10 0 6 0.24 -1
11 1  7 0.6 -1
11 0  7 0.4 -1
11 6  8 0.290909 -1
11 3 1 8 0.327273 -1
11 5  8 0.436364 -1
11 1  9 0.457143 -1
11 14 15 9 0.514286 -1
11 1  10 0.4 -1
11 14  10 0.6 -1
11 15 6 12 1.2 -1
11 15 0 13 0.8 -1
11   14 0.4 -1
11 15  14 0.533333 -1
11 14  15 1.2 -1
11   16 0.266667 -1
11 15  16 0.533333 -1
11 19  17 0.457143 -1
11 6 16 17 0.514286 -1
11   18 1.2 -1
11   19 0.3 -1
11   19 0.2 -1
11 3  19 0.4 -1
12   0 1.2 -1
12   1 0.4 -1
12   1 0.4 -1
12 16 11 2 0.8 -1
12   3 0.48 -1
12 1 19 3 0.72 -1
12 13  4 0.48 -1
12 15  4 0.32 -1
12   4 0.24 -1
12   5 0.228571 -1
12   5 0.228571 -1
12 19 3 5 0.342857 -1
12 0 5 6 0.342857 -1
12 8  6 0.457143 -1
12 10  7 0.685714 -1
12 6 2 7 0.342857 -1
12 10  8 0.290909 -1
12 18 6 8 0.327273 -1
12 3  8 0.436364 -1
12 18 3 9 0.36 -1
12 5  9 0.32 -1
12 1 19 9 0.24 -1
12 0  10 0.48 -1
12   10 0.24 -1
12 6  10 0.48 -1
12 14 0 11 0.36 -1
12 10 16 11 0.36 -1
12 1  11 0.48 -1
12 0 19 13 0.8 -1
12 18 3 14 1.2 -1
12 3 10 15 0.8 -1
12   16 1.2 -1
12   17 0.8 -1
12 15 10 18 0.48 -1
12   18 0.48 -1
12 11 6 19 0.24 -1
12 8  19 0.48 -1
12 13 15 19 0.24 -1
13 14  0 0.533333 -1
13 16 15 0 0.266667 -1
13   0 0.177778 -1
13 6 8 1 0.8 -1
13 11 1 2 0.48 -1
13   2 0.32 -1
13 19 14 3 0.342857 -1
13 0  3 0.685714 -1
13 15  4 0.533333 -1
13   4 0.177778 -1
13 3 1 4 0.266667 -1
13 0  5 1.2 -1
13   6 1.2 -1
13 19 6 7 0.514286 -1
13 11  7 0.685714 -1
13 5 10 8 0.48 -1
13   8 0.48 -1
13   9 0.2 -1
13   9 0.3 -1
13 14  9 0.6 -1
13   10 0.2 -1
13 6  10 0.4 -1
13   10 0.2 -1
13 14  11 0.6 -1
13 1  11 0.4 -1
13 19 16 12 0.342857 -1
13 19  12 0.685714 -1
13 3  14 0.290909 -1
13 7 16 14 0.327273 -1
13 9  14 0.436364 -1
13 14 1 15 0.266667 -1
13 0 12 15 0.266667 -1
13 14 19 15 0.4 -1
13 1 11 16 1.2 -1
13 14 5 17 0.72 -1
13   17 0.48 -1
13 10  18 1.2 -1
13   19 0.6 -1
13   19 0.4 -1
14 6  0 0.4 -1
14 1  0 0.6 -1
14 19 0 1 1.2 -1
14 7  2 0.290909 -1
14 15 11 2 0.218182 -1
14 15  2 0.290909 -1
14 1  3 0.533333 -1
14   3 0.4 -1
14 0 7 4 0.8 -1
14   5 0.32 -1
14 19 3 5 0.72 -1
14 13 0 6 0.3 -1
14 0 16 6 0.3 -1
14   6 0.3 -1
14 13 1 7 0.8 -1
14 3  8 0.48 -1
14   8 0.16 -1
14 19  8 0.48 -1
14   9 0.6 -1
14   9 0.6 -1
14 11 18 10 0.6 -1
14 19 13 10 0.6 -1
14 9 18 11 0.8 -1
14 1  12 0.533333 -1
14   12 0.266667 -1
14   13 0.48 -1
14 0 10 13 0.48 -1
14 13  15 0.8 -1
14   15 0.266667 -1
14 8 10 16 0.266667 -1
14   16 0.177778 -1
14 11  16 0.355556 -1
14 1  17 0.436364 -1
14 19  17 0.436364 -1
14 6 0 17 0.327273 -1
14 11  18 0.533333 -1
14   18 0.4 -1
14 0  19 0.8 -1
15 13 1 0 0.4 -1
15 4 1 0 0.4 -1
15 11  1 0.4 -1
15   1 0.2 -1
15   1 0.2 -1
15 13 0 2 0.3 -1
15   2 0.2 -1
15 19 11 2 0.45 -1
15 10  3 1.2 -1
15 19 13 4 0.342857 -1
15 6  4 0.457143 -1
15 14 16 5 0.514286 -1
15 19  5 0.457143 -1
15   6 0.48 -1
15 5 19 6 0.72 -1
15 11  7 0.533333 -1
15   7 0.266667 -1
15 10 14 8 0.342857 -1
15 19  8 0.457143 -1
15 1  9 1.2 -1
15 16  10 0.533333 -1
15 19 9 10 0.266667 -1
15   10 0.266667 -1
15 19  11 0.8 -1
15 11  12 1.2 -1
15 19 1 13 0.342857 -1
15 10  13 0.685714 -1
15   14 0.32 -1
15 6 0 14 0.72 -1
15   16 0.342857 -1
15 2 11 16 0.514286 -1
15   16 0.342857 -1
15   17 0.32 -1
15 19 10 17 0.72 -1
15 6 19 18 0.6 -1
15 11 17 18 0.6 -1
15 16  19 0.457143 -1
15 10 11 19 0.342857 -1
16 7  0 0.8 -1
16   1 1.2 -1
16   2 0.4 -1
16 3  2 0.533333 -1
16   3 1.2 -1
16 19  4 0.8 -1
16   5 0.228571 -1
16   5 0.228571 -1
16 14 2 5 0.514286 -1
16   6 0.266667 -1
16 19  6 0.533333 -1
16 1  7 1.2 -1
16 0 3 8 0.6 -1
16 11 0 8 0.4 -1
16 1 19 9 1.2 -1
16 13  10 0.8 -1
16 19 0 11 0.6 -1
16 3 13 11 0.4 -1
16 0  12 0.48 -1
16   12 0.24 -1
16 13  12 0.32 -1
16   13 0.4 -1
16   13 0.6 -1
16 1 15 14 1.2 -1
16 1  15 1.2 -1
16 6  17 0.4 -1
16   17 0.3 -1
16   17 0.3 -1
16 1 10 18 0.4 -1
16 2  18 0.533333 -1
16   18 0.177778 -1
16 0 3 19 0.72 -1
16   19 0.48 -1
17 18 3 0 1.2 -1
17 0 15 1 0.72 -1
17   1 0.32 -1
17   2 0.32 -1
17 3 18 2 0.48 -1
17 5 11 3 0.342857 -1
17 14  3 0.457143 -1
17   4 0.4 -1
17   4 0.6 -1
17   5 0.8 -1
17   6 1.2 -1
17 2  7 1.2 -1
17   8 0.3 -1
17 10  8 0.6 -1
17   8 0.3 -1
17 0 3 9 0.72 -1
17   9 0.32 -1
17   10 0.4 -1
17   10 0.4 -1
17   11 1.2 -1
17   12 0.8 -1
17 19 1 13 0.4 -1
17 11  13 0.533333 -1
17   13 0.177778 -1
17 3 11 14 0.24 -1
17 6  14 0.32 -1
17 3 7 14 0.24 -1
17 11 1 15 0.342857 -1
17 14  15 0.685714 -1
17 9  16 0.8 -1
17 10 11 18 0.48 -1
17   18 0.32 -1
17 0 3 19 0.3 -1
17   19 0.3 -1
17 1 7 19 0.45 -1
18   0 1.2 -1
18   1 1.2 -1
18 10  2 0.8 -1
18   3 0.8 -1
18 11 0 4 0.4 -1
18 6 11 4 0.4 -1
18 0 16 5 0.3 -1
18 2 19 5 0.45 -1
18   5 0.2 -1
18   6 0.266667 -1
18 1  6 0.8 -1
18 19 13 7 0.48 -1
18   7 0.32 -1
18   8 0.24 -1
18 1  8 0.48 -1
18 6  8 0.32 -1
18 15 11 9 0.72 -1
18   9 0.48 -1
18 19 6 10 0.72 -1
18   10 0.48 -1
18 14  11 0.8 -1
18 7 14 12 0.72 -1
18   12 0.32 -1
18   13 0.6 -1
18   13 0.4 -1
18 3 11 14 0.342857 -1
18 19  14 0.457143 -1
18 2  15 0.8 -1
18 14 1 16 0.514286 -1
18   16 0.342857 -1
18   16 0.228571 -1
18 10  17 0.4 -1
18 13  17 0.266667 -1
18 16  17 0.4 -1
18 14  19 0.8 -1
19   0 0.266667 -1
19 10 2 0 0.266667 -1
19 15  0 0.533333 -1
19 11 12 1 0.6 -1
19 11 3 1 0.6 -1
19 1  2 0.8 -1
19   2 0.4 -1
19   3 0.177778 -1
19 16  3 0.533333 -1
19 0 11 3 0.4 -1
19   4 0.8 -1
19 9  5 0.457143 -1
19 6 11 5 0.514286 -1
19 4 0 6 0.72 -1
19   6 0.48 -1
19   7 0.2 -1
19   7 0.3 -1
19 11  7 0.4 -1
19 14 1 8 1.2 -1
19   9 0.4 -1
19   9 0.6 -1
19 14 6 10 0.342857 -1
19   10 0.228571 -1
19   10 0.342857 -1
19   11 0.4 -1
19   11 0.6 -1
19 14  12 0.4 -1
19 11  12 0.6 -1
19   13 0.24 -1
19 10  13 0.32 -1
19 3  13 0.48 -1
19 9 11 14 1.2 -1
19   15 0.6 -1
19   15 0.4 -1
19 12  16 0.457143 -1
19 6 3 16 0.342857 -1
19 11 16 17 0.72 -1
19   17 0.48 -1
19   18 0.4 -1
19   18 0.6 -1
